id;givens;agility;used;seconds;variables;n_phases;conflicts;level;MB;limit;learned;original
33-2134;33;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
33-2135;33;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
33-2136;33;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-0;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-1;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-2;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-3;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-4;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-5;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-6;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-7;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-8;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-9;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-10;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-11;34;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
34-12;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-13;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-14;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-15;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-16;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-17;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-18;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-19;34;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
34-20;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-21;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-22;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-23;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-24;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-25;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-26;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-27;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-28;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-29;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-30;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-31;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-32;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-33;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-34;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-35;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-36;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-37;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-38;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-39;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-40;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-41;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-42;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-43;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-44;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-45;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-46;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-47;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-48;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-49;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-50;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-51;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-52;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-53;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-54;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-55;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-56;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-57;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-58;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-59;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-60;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-61;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-62;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-63;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-64;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-65;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-66;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-67;34;0.0;100.0;0.0;0;2;5;0.0;0.3;0;0;0
34-68;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-69;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-70;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-71;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-72;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-73;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-74;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-75;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-76;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-77;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-78;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-79;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-80;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-81;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-82;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-83;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-84;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-85;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-86;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-87;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-88;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-89;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-90;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-91;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-92;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-93;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-94;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-95;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-96;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-97;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-98;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-99;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-100;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-101;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-102;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-103;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-104;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-105;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-106;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-107;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-108;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-109;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-110;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-111;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-112;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-113;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-114;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-115;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-116;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-117;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-118;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-119;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-120;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-121;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-122;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-123;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-124;34;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
34-125;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-126;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-127;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-128;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-129;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-130;34;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
34-131;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-132;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-133;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-134;34;0.0;100.0;0.0;0;2;4;0.0;0.3;0;0;0
34-135;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-136;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-137;34;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
34-138;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-139;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-140;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-141;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-142;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-143;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-144;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-145;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-146;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-147;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-148;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-149;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-150;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-151;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-152;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-153;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-154;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-155;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-156;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-157;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-158;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-159;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-160;34;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
34-161;34;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
34-162;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-163;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-164;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-165;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-166;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-167;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-168;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-169;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-170;34;0.0;100.0;0.0;0;2;5;0.0;0.3;0;0;0
34-171;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-172;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-173;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-174;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-175;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-176;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-177;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-178;34;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
34-179;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-180;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-181;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-182;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-183;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-184;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-185;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-186;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-187;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-188;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-189;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-190;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-191;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-192;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-193;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-194;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-195;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-196;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-197;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-198;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-199;34;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
34-200;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-201;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-202;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-203;34;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
34-204;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-205;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-206;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-207;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-208;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-209;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-210;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-211;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-212;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-213;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-214;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-215;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-216;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-217;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-218;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-219;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-220;34;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
34-221;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-222;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-223;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-224;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-225;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-226;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-227;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-228;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-229;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-230;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-231;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-232;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-233;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-234;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-235;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-236;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-237;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-238;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-239;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-240;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-241;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-242;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-243;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-244;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-245;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-246;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-247;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-248;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-249;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-250;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-251;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-252;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-253;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-254;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-255;34;0.0;100.0;0.0;0;2;9;0.0;0.3;0;0;0
34-256;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-257;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-258;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-259;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-260;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-261;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-262;34;0.0;100.0;0.0;0;2;9;0.0;0.3;0;0;0
34-263;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-264;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-265;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-266;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-267;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-268;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-269;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-270;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-271;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-272;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-273;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-274;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-275;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-276;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-277;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-278;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-279;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-280;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-281;34;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
34-282;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-283;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-284;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-285;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-286;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-287;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-288;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-289;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-290;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-291;34;0.0;100.0;0.0;0;2;5;0.0;0.3;0;0;0
34-292;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-293;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-294;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-295;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-296;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-297;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-298;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-299;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-300;34;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
34-301;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-302;34;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
34-303;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-304;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-305;34;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
34-306;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-307;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-308;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-309;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-310;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-311;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-312;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-313;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-314;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-315;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-316;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-317;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-318;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-319;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-320;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-321;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-322;34;0.0;100.0;0.0;0;2;3;0.0;0.3;0;0;0
34-323;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-324;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-325;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-326;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-327;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-328;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-329;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-330;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-331;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-332;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-333;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-334;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-335;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-336;34;0.0;100.0;0.0;0;2;4;0.0;0.3;0;0;0
34-337;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-338;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-339;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-340;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-341;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-342;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-343;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-344;34;0.0;100.0;0.0;0;2;1;0.0;0.3;0;0;0
34-345;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-346;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-347;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-348;34;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
34-349;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-350;34;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
34-351;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-352;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-353;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-354;34;0.0;100.0;0.0;0;2;2;0.0;0.3;0;0;0
34-355;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-356;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-357;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-358;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-359;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-360;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-361;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-362;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
34-363;34;0.0;100.0;0.0;0;1;0;0.0;0.3;0;0;81
